econ_ideology,social_ideology,partisan_lean,partisan_strength,turnout_propensity,gender,educ,race,urban_rural
0.0,-0.6430375853461396,-0.6666666666666666,0.6666666666666666,0.97,2,6,3,2
0.0,0.5099879076465872,0.0,0.0,0.93,1,2,1,2
0.0,0.8616888960650005,0.0,0.0,0.44999999999999996,1,2,1,3
0.5,0.2787966272303629,1.0,1.0,0.97,2,4,3,3
1.0,-1.0,1.0,1.0,0.97,1,6,1,4
0.5,-0.16941276159024368,0.3333333333333333,0.3333333333333333,0.97,1,3,1,3
0.0,-0.7792909974685012,0.6666666666666666,0.6666666666666666,0.5,1,6,3,2
0.5,-1.0,1.0,1.0,0.85,2,3,4,5
-0.5,0.2079258871282215,0.0,0.0,0.75,2,2,2,2
1.0,0.9597341823108477,1.0,1.0,0.97,1,4,1,1
0.5,0.6626134255158846,0.6666666666666666,0.6666666666666666,0.97,2,2,1,2
-0.5,-0.11551145273754088,-1.0,1.0,0.97,1,5,1,1
0.0,-0.3854502376387993,0.0,0.0,0.93,1,4,1,2
0.5,1.0,1.0,1.0,0.97,2,3,1,2
-1.0,-0.0992748449790301,-1.0,1.0,0.9600000000000001,2,5,1,2
-1.0,-1.0,-1.0,1.0,0.97,2,5,1,4
0.5,-0.6245110637900079,0.3333333333333333,0.3333333333333333,0.9400000000000001,1,3,6,3
0.0,-0.3073803302765939,0.3333333333333333,0.3333333333333333,0.97,1,5,3,1
0.0,-0.6699958861904615,0.0,0.0,0.93,2,5,1,3
0.5,-0.32796050026593326,0.3333333333333333,0.3333333333333333,0.97,2,3,1,4
0.0,0.8965684630401558,-1.0,1.0,0.97,2,3,2,1
-0.5,-1.0,-0.3333333333333333,0.3333333333333333,0.97,1,6,1,4
-0.5,0.9359220762830923,-1.0,1.0,0.97,1,1,1,4
0.0,1.0,0.0,0.0,0.93,1,1,2,1
-1.0,-0.31098516965206635,-1.0,1.0,0.97,2,5,3,2
-0.5,-1.0,-1.0,1.0,0.97,2,6,1,2
0.5,-0.050407548878481805,0.6666666666666666,0.6666666666666666,0.97,2,5,1,4
0.0,0.2681185139701997,-0.3333333333333333,0.3333333333333333,0.48999999999999994,2,3,3,2
-0.5,1.0,-1.0,1.0,0.47,2,2,1,1
0.0,-0.24983341631259978,0.6666666666666666,0.6666666666666666,0.97,2,5,6,2
0.5,-1.0,0.3333333333333333,0.3333333333333333,0.97,1,5,1,3
-0.5,0.8433874711851187,-0.3333333333333333,0.3333333333333333,0.97,1,3,4,1
-0.5,-0.5495689494604385,0.6666666666666666,0.6666666666666666,0.97,2,5,3,2
0.0,-0.0026631752179558867,-0.6666666666666666,0.6666666666666666,0.97,1,2,1,3
0.5,1.0,1.0,1.0,0.97,2,1,1,2
1.0,-0.02676711840894872,1.0,1.0,0.97,2,3,1,1
0.5,-0.4711064390956957,0.3333333333333333,0.3333333333333333,0.97,1,5,1,4
0.0,0.8335876601596458,-0.3333333333333333,0.3333333333333333,0.48999999999999994,1,3,1,2
0.0,0.21041910756412793,-0.3333333333333333,0.3333333333333333,0.97,2,5,1,1
0.0,-1.0,0.0,0.0,0.93,1,6,1,4
0.0,-0.3609543830183179,0.3333333333333333,0.3333333333333333,0.97,1,2,1,4
0.5,1.0,0.0,0.0,0.74,2,2,2,1
0.0,1.0,0.6666666666666666,0.6666666666666666,0.33999999999999997,2,3,1,1
0.0,0.20034382791789085,0.3333333333333333,0.3333333333333333,0.48999999999999994,2,3,3,4
0.0,0.05736587847699268,0.3333333333333333,0.3333333333333333,0.8,2,4,1,3
-0.5,-0.7538603457008802,-1.0,1.0,0.97,1,6,1,2
-1.0,-0.5702401701904929,0.0,0.0,0.93,1,5,1,1
0.5,0.39739033519253164,1.0,1.0,0.97,1,5,1,1
-0.5,0.32114849702411613,-1.0,1.0,0.97,2,2,1,2
1.0,-0.5804857878403351,1.0,1.0,0.97,1,2,1,4
1.0,-0.6135392631605188,1.0,1.0,0.97,2,2,1,4
0.0,0.9295549557843371,0.0,0.0,0.93,2,3,4,2
0.5,0.025071783354694222,0.6666666666666666,0.6666666666666666,0.97,2,2,1,4
0.0,-0.9164336400170061,0.0,0.0,0.93,2,5,1,3
-0.5,-0.43510656767626565,0.0,0.0,0.93,2,3,1,4
-0.5,0.24813796149486173,-1.0,1.0,0.89,1,3,2,1
-0.5,-1.0,-0.3333333333333333,0.3333333333333333,0.97,2,6,1,4
0.5,0.21165957772920857,1.0,1.0,0.39999999999999997,2,1,1,4
0.5,-0.32076166042147236,1.0,1.0,0.97,1,3,2,2
1.0,0.15240708178621273,1.0,1.0,0.9,2,3,3,2
0.5,0.8138377855879724,0.6666666666666666,0.6666666666666666,0.97,2,1,1,2
1.0,1.0,1.0,1.0,0.97,2,2,1,2
0.5,1.0,0.3333333333333333,0.3333333333333333,0.97,1,2,1,2
-0.5,0.15995782095362934,-1.0,1.0,0.87,2,3,1,1
0.0,-0.2809676331165231,0.0,0.0,0.93,1,5,2,1
-1.0,0.5476435848325344,0.0,0.0,0.76,1,3,2,4
-0.5,-1.0,-1.0,1.0,0.97,2,6,1,2
0.0,1.0,-1.0,1.0,0.9,2,3,2,1
-1.0,-0.552026026249264,-1.0,1.0,0.97,2,6,1,1
-1.0,0.44870200425218976,-0.3333333333333333,0.3333333333333333,0.97,2,5,1,1
-1.0,-0.3921412690509312,-1.0,1.0,0.97,2,5,1,2
0.0,0.25083645085725415,0.0,0.0,0.8200000000000001,1,2,1,3
1.0,0.5123793898452562,1.0,1.0,0.89,2,2,3,3
0.5,-0.5045686408815384,1.0,1.0,0.97,1,5,1,2
-0.5,0.8512673346773751,-1.0,1.0,0.97,2,2,2,2
1.0,0.20672186300733822,-1.0,1.0,0.57,1,2,5,2
0.0,1.0,0.3333333333333333,0.3333333333333333,0.33999999999999997,1,2,1,2
0.0,0.9771894281067621,-0.6666666666666666,0.6666666666666666,0.97,1,3,2,2
-0.5,-1.0,-0.6666666666666666,0.6666666666666666,0.97,1,6,4,1
0.0,-0.7052161137510031,0.0,0.0,0.8400000000000001,1,5,1,2
0.0,0.72108064837564,0.0,0.0,0.76,2,3,2,1
-1.0,-0.1901357305437642,-1.0,1.0,0.88,1,3,3,2
1.0,-1.0,1.0,1.0,0.97,1,4,1,4
0.0,-0.29692287867818984,-1.0,1.0,0.97,2,2,1,4
1.0,0.712263311564321,1.0,1.0,0.97,1,2,1,2
-1.0,-0.701604625550975,-1.0,1.0,0.97,2,2,1,4
0.0,-0.03226400784131774,0.3333333333333333,0.3333333333333333,0.97,1,5,1,1
-0.5,0.18362590235668355,-0.3333333333333333,0.3333333333333333,0.97,2,3,1,4
-0.5,0.85939500543262,-0.6666666666666666,0.6666666666666666,0.97,1,3,1,2
1.0,1.0,1.0,1.0,0.97,2,1,3,2
0.5,-0.9713628457475848,1.0,1.0,0.97,1,3,1,3
-0.5,-0.1714656155998389,-1.0,1.0,0.97,2,5,1,2
0.5,-0.8323824478956738,0.3333333333333333,0.3333333333333333,0.91,2,4,1,4
-0.5,0.5798764808568654,-0.6666666666666666,0.6666666666666666,0.93,2,4,2,1
-0.5,1.0,-1.0,1.0,0.97,1,2,2,1
-0.5,0.044191762239265964,-1.0,1.0,0.9500000000000001,1,2,1,3
0.5,-1.0,1.0,1.0,0.97,2,4,1,3
0.0,0.346224606437294,0.6666666666666666,0.6666666666666666,0.97,2,2,1,2
-1.0,1.0,-1.0,1.0,0.97,3,3,1,1
-1.0,0.4313192237038566,-1.0,1.0,0.42,1,3,2,2
1.0,-0.5831381693844038,1.0,1.0,0.86,1,2,7,4
1.0,-1.0,1.0,1.0,0.9400000000000001,2,5,6,2
-1.0,-1.0,0.0,0.0,0.93,2,4,1,5
1.0,-1.0,1.0,1.0,0.9500000000000001,2,4,1,4
0.0,0.6905767804781874,-0.3333333333333333,0.3333333333333333,0.31,2,3,1,2
0.0,0.6833686127854215,0.0,0.0,0.9,1,2,2,2
1.0,-1.0,1.0,1.0,0.97,2,5,1,3
-0.5,-1.0,-0.3333333333333333,0.3333333333333333,0.97,2,6,1,2
0.5,0.07311293005545001,1.0,1.0,0.97,1,4,1,2
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,1,6,1,2
1.0,-0.44124536860425706,1.0,1.0,0.97,2,5,1,2
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.91,2,2,3,1
0.5,-0.042830493810238394,1.0,1.0,0.97,2,3,1,3
0.0,0.8391360820404851,0.3333333333333333,0.3333333333333333,0.48999999999999994,1,1,2,2
0.0,0.5158786830766527,-0.6666666666666666,0.6666666666666666,0.97,1,2,1,2
1.0,-0.754551110996818,1.0,1.0,0.97,1,5,1,2
-0.5,1.0,-0.3333333333333333,0.3333333333333333,0.97,2,4,2,2
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.5299999999999999,2,1,4,1
0.0,-0.7673124580670627,0.0,0.0,0.8,2,5,1,2
0.0,0.4687821623793224,-1.0,1.0,0.57,2,3,1,2
-0.5,-1.0,-0.3333333333333333,0.3333333333333333,0.97,1,6,2,2
0.0,0.6191882129439424,0.0,0.0,0.42,1,2,1,4
0.0,-1.0,-0.3333333333333333,0.3333333333333333,0.97,1,6,1,2
-0.5,-0.12808216665486954,0.0,0.0,0.27999999999999997,2,3,2,3
-0.5,0.36272173306808925,-0.3333333333333333,0.3333333333333333,0.97,2,4,1,2
0.0,-0.07868904517187404,0.0,0.0,0.93,1,6,7,2
0.0,1.0,0.0,0.0,0.44999999999999996,1,2,7,2
0.0,-0.4987777980756517,0.3333333333333333,0.3333333333333333,0.48999999999999994,2,3,1,4
0.0,-0.5732990233228878,-0.3333333333333333,0.3333333333333333,0.97,2,5,1,2
0.5,-1.0,0.3333333333333333,0.3333333333333333,0.97,1,6,1,4
-0.5,-0.47010504846680035,-0.6666666666666666,0.6666666666666666,0.48,2,5,1,2
1.0,-0.9922605772555675,1.0,1.0,0.97,2,5,1,2
-1.0,0.9090074674416035,-1.0,1.0,0.97,2,3,1,2
-1.0,1.0,-1.0,1.0,0.97,1,2,7,2
0.5,0.8758636039302374,1.0,1.0,0.97,2,2,1,2
0.0,0.6540086847842611,0.3333333333333333,0.3333333333333333,0.97,1,2,1,1
-1.0,-0.5145899641648188,-1.0,1.0,0.97,1,5,1,2
0.5,-0.5168508369841947,0.6666666666666666,0.6666666666666666,0.97,2,2,1,3
0.5,0.5939807537368996,1.0,1.0,0.97,2,2,1,2
1.0,0.603722659754851,1.0,1.0,0.97,1,2,1,2
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.32999999999999996,1,2,1,1
-1.0,1.0,-0.3333333333333333,0.3333333333333333,0.97,1,3,1,1
0.0,1.0,0.0,0.0,0.44999999999999996,2,2,3,2
-1.0,1.0,-1.0,1.0,0.97,2,3,2,2
0.0,0.8161362166560453,-0.6666666666666666,0.6666666666666666,0.5299999999999999,1,2,2,3
0.0,0.5257332695896682,0.6666666666666666,0.6666666666666666,0.97,1,4,1,2
-0.5,1.0,-1.0,1.0,0.97,1,2,1,2
-0.5,-0.9316028563140043,-0.6666666666666666,0.6666666666666666,0.86,2,5,1,2
0.5,-0.7854559170749389,1.0,1.0,0.97,2,2,1,5
1.0,1.0,0.0,0.0,0.8500000000000001,1,2,6,1
-0.5,1.0,-1.0,1.0,0.97,1,1,1,2
-0.5,1.0,0.0,0.0,0.44999999999999996,1,1,3,1
-0.5,-1.0,-0.3333333333333333,0.3333333333333333,0.97,2,5,1,3
-1.0,-1.0,-1.0,1.0,0.97,2,6,1,3
0.0,1.0,0.0,0.0,0.25,1,2,1,3
-0.5,-1.0,-1.0,1.0,0.97,2,4,1,4
-1.0,-0.1868570363157494,-0.3333333333333333,0.3333333333333333,0.9,2,5,1,2
-1.0,1.0,-1.0,1.0,0.39,3,2,2,1
0.5,-0.8942365003254683,1.0,1.0,0.97,2,4,1,2
0.0,0.04105745569661998,-1.0,1.0,0.97,2,2,1,3
1.0,-0.29277330281020486,0.3333333333333333,0.3333333333333333,0.97,2,2,1,4
-1.0,-0.6729200834467748,-0.3333333333333333,0.3333333333333333,0.9400000000000001,2,5,4,3
-0.5,-1.0,-1.0,1.0,0.97,1,5,1,3
0.5,1.0,-1.0,1.0,0.97,2,1,6,2
1.0,-0.7703641893148102,1.0,1.0,0.97,2,3,2,3
0.0,1.0,-1.0,1.0,0.97,1,4,3,1
-1.0,-0.5099114209865205,-1.0,1.0,0.97,2,5,1,2
0.0,1.0,0.0,0.0,0.93,1,3,1,1
0.5,0.2535648321662593,0.0,0.0,0.93,1,1,1,4
0.5,0.5567085270614873,0.6666666666666666,0.6666666666666666,0.97,2,2,1,2
-1.0,-0.025140602241381607,-0.3333333333333333,0.3333333333333333,0.97,2,6,3,2
-0.5,-1.0,-0.6666666666666666,0.6666666666666666,0.5299999999999999,1,6,3,1
1.0,-0.46111390142360653,1.0,1.0,0.97,1,6,1,1
0.0,0.20308898412237908,0.6666666666666666,0.6666666666666666,0.97,2,3,1,1
0.5,-0.3378749767963636,0.3333333333333333,0.3333333333333333,0.97,1,5,1,1
-1.0,0.5041999074536239,-0.6666666666666666,0.6666666666666666,0.8099999999999999,3,3,1,1
0.0,-0.642959567210047,0.3333333333333333,0.3333333333333333,0.8600000000000001,1,5,6,1
0.0,-0.8906451618899737,0.6666666666666666,0.6666666666666666,0.91,2,4,1,4
1.0,-1.0,1.0,1.0,0.97,2,5,1,2
0.0,-1.0,0.0,0.0,0.93,1,6,1,2
0.5,-0.6548515160561875,1.0,1.0,0.97,2,6,1,1
-1.0,-1.0,-0.3333333333333333,0.3333333333333333,0.97,1,6,1,2
0.0,0.7295680629576076,-0.6666666666666666,0.6666666666666666,0.94,1,4,4,2
0.0,0.044875394559117994,-1.0,1.0,0.97,2,4,2,1
-1.0,-1.0,-1.0,1.0,0.97,2,5,2,5
0.0,0.04605125743970858,-0.6666666666666666,0.6666666666666666,0.37,1,4,2,1
1.0,0.8565863459146543,1.0,1.0,0.97,2,2,1,2
0.0,-0.704557749991446,0.0,0.0,0.91,1,5,1,4
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.86,1,2,1,2
-0.5,0.8087326688220252,-0.3333333333333333,0.3333333333333333,0.44999999999999996,1,3,2,2
0.0,0.6265526672535173,0.0,0.0,0.93,2,2,1,4
1.0,1.0,-1.0,1.0,0.97,1,2,2,2
0.5,-0.41660981303697914,0.6666666666666666,0.6666666666666666,0.91,2,5,1,2
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.86,2,2,2,3
0.0,1.0,0.6666666666666666,0.6666666666666666,0.97,2,2,1,2
0.0,-0.8336452706808686,0.0,0.0,0.93,1,4,1,4
0.5,-1.0,1.0,1.0,0.97,2,5,2,4
0.0,0.36504798965881613,0.0,0.0,0.33999999999999997,1,2,1,1
0.0,0.5705785623814509,0.0,0.0,0.93,2,3,2,2
-0.5,-0.3934787392883313,-1.0,1.0,0.97,2,3,2,2
0.0,-0.9786667188509504,-1.0,1.0,0.97,2,5,1,1
-0.5,0.9405636717230905,-0.3333333333333333,0.3333333333333333,0.48999999999999994,2,3,6,1
-1.0,-1.0,-0.3333333333333333,0.3333333333333333,0.8200000000000001,1,5,1,4
0.5,-0.9731322265457314,0.3333333333333333,0.3333333333333333,0.8500000000000001,1,5,1,3
-0.5,-0.05250398217069203,-1.0,1.0,0.97,1,5,1,1
-0.5,0.9955423534314254,-1.0,1.0,0.97,1,2,2,2
1.0,-0.11773602714091938,1.0,1.0,0.9600000000000001,2,4,4,1
-0.5,-0.5576173074473538,-1.0,1.0,0.97,2,6,1,2
-1.0,-0.172058784702192,-1.0,1.0,0.97,1,5,1,1
1.0,-0.19539826605744046,0.6666666666666666,0.6666666666666666,0.85,1,3,1,4
0.5,-1.0,1.0,1.0,0.97,2,5,1,4
0.0,0.7456344451397741,-0.3333333333333333,0.3333333333333333,0.36999999999999994,2,3,3,1
0.0,0.9933952181246858,0.0,0.0,0.8500000000000001,1,3,3,2
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.93,1,3,2,1
-0.5,-1.0,-1.0,1.0,0.97,1,6,1,4
-0.5,-0.713503172724485,-0.3333333333333333,0.3333333333333333,0.97,1,3,1,4
1.0,-0.8860603362988794,1.0,1.0,0.57,1,2,1,5
1.0,0.5547206231085633,0.3333333333333333,0.3333333333333333,0.97,2,2,3,2
0.0,-1.0,0.0,0.0,0.36,1,5,2,2
1.0,1.0,1.0,1.0,0.97,2,2,1,1
-1.0,0.8699361599952309,-1.0,1.0,0.97,2,1,1,4
1.0,0.48716872877985634,1.0,1.0,0.97,1,2,1,2
-1.0,-1.0,0.0,0.0,0.93,2,6,1,2
0.0,0.783629698238685,-0.6666666666666666,0.6666666666666666,0.8099999999999999,1,2,1,2
0.5,0.9712477280257897,0.6666666666666666,0.6666666666666666,0.82,1,3,1,2
1.0,-0.26594014768634544,1.0,1.0,0.97,2,2,1,4
0.0,-0.8493575895198645,-0.6666666666666666,0.6666666666666666,0.97,2,5,4,2
0.0,0.03305415009943456,-0.6666666666666666,0.6666666666666666,0.97,2,2,1,3
0.5,-0.12001333572150977,1.0,1.0,0.97,1,2,1,3
-0.5,0.6950674149091519,-1.0,1.0,0.85,1,3,1,2
1.0,-0.9802063488754913,1.0,1.0,0.97,2,4,1,4
1.0,-1.0,0.3333333333333333,0.3333333333333333,0.97,1,5,1,4
1.0,0.6644254799657131,1.0,1.0,0.97,1,3,2,3
-0.5,1.0,-1.0,1.0,0.57,1,2,1,1
-1.0,-1.0,-1.0,1.0,0.97,2,6,1,2
-0.5,0.7573731841101834,-0.3333333333333333,0.3333333333333333,0.48999999999999994,1,3,1,2
0.5,1.0,1.0,1.0,0.97,1,2,1,1
0.0,0.1146472129631449,-1.0,1.0,0.57,1,4,3,1
0.0,-1.0,-1.0,1.0,0.97,1,5,1,4
0.0,-1.0,0.0,0.0,0.93,1,4,5,3
0.0,1.0,-0.6666666666666666,0.6666666666666666,0.97,1,3,2,1
0.0,-0.6989872363653707,-1.0,1.0,0.97,1,5,3,3
-0.5,-1.0,-0.6666666666666666,0.6666666666666666,0.97,2,5,3,2
-1.0,-1.0,-1.0,1.0,0.97,2,5,1,3
0.5,0.005055941930364834,1.0,1.0,0.97,1,2,1,2
0.0,-0.7121643508145853,0.6666666666666666,0.6666666666666666,0.97,2,5,1,2
0.0,1.0,0.0,0.0,0.29,1,1,1,1
1.0,-0.21852701196258084,1.0,1.0,0.97,1,2,1,3
0.5,-0.561531814477654,0.3333333333333333,0.3333333333333333,0.92,1,5,1,3
0.0,0.1231786318868737,-0.3333333333333333,0.3333333333333333,0.97,1,5,1,2
0.0,-0.56166557727185,1.0,1.0,0.97,2,5,1,2
-1.0,0.19653717662268574,-1.0,1.0,0.97,2,4,1,1
0.5,-0.31887717527949655,1.0,1.0,0.97,1,5,1,2
0.5,-0.43733048024164617,1.0,1.0,0.54,1,3,1,4
0.0,-1.0,-1.0,1.0,0.93,2,4,2,3
0.0,-0.28751546192368366,-1.0,1.0,0.93,1,2,3,4
-0.5,-0.10044432724235436,-0.6666666666666666,0.6666666666666666,0.97,1,2,3,4
-1.0,-0.8390679441970661,-0.3333333333333333,0.3333333333333333,0.36,2,5,1,3
0.0,-1.0,0.3333333333333333,0.3333333333333333,0.97,2,6,2,2
-0.5,-0.4368279695465469,-0.3333333333333333,0.3333333333333333,0.97,1,5,2,2
-1.0,-1.0,-1.0,1.0,0.97,2,3,1,4
0.0,1.0,0.0,0.0,0.32,2,1,1,3
0.5,-0.5455041714261152,0.6666666666666666,0.6666666666666666,0.97,1,5,1,2
-0.5,0.913470631087939,0.3333333333333333,0.3333333333333333,0.3,1,3,1,4
-1.0,-0.3287552654378704,-1.0,1.0,0.9500000000000001,1,5,1,1
-0.5,-0.43758235570505516,-1.0,1.0,0.97,2,6,1,1
-0.5,0.09419493818433831,-1.0,1.0,0.97,2,5,1,4
-1.0,-0.4453758033938208,-1.0,1.0,0.97,2,5,4,2
0.5,-0.46253199839965353,0.6666666666666666,0.6666666666666666,0.97,2,3,1,4
-0.5,-1.0,-0.3333333333333333,0.3333333333333333,0.8,2,5,1,3
0.5,0.19509090702604434,0.6666666666666666,0.6666666666666666,0.97,2,6,1,1
-1.0,-0.6737308756041929,-1.0,1.0,0.97,2,4,1,2
0.5,-0.805245446297754,0.3333333333333333,0.3333333333333333,0.97,1,6,3,2
-1.0,-0.37387439998908245,-1.0,1.0,0.97,1,5,1,1
-1.0,0.7398535119579305,-0.3333333333333333,0.3333333333333333,0.97,1,3,1,1
-0.5,-1.0,-1.0,1.0,0.97,2,6,1,2
0.0,1.0,0.3333333333333333,0.3333333333333333,0.97,1,3,4,2
-0.5,-0.6931759044169933,-0.6666666666666666,0.6666666666666666,0.38,2,5,1,2
0.0,-1.0,0.0,0.0,0.93,2,5,8,2
0.5,-0.37171917603137,1.0,1.0,0.97,1,6,1,2
0.5,0.09230539439310828,1.0,1.0,0.97,1,4,2,1
-0.5,-0.37158768784026464,-1.0,1.0,0.97,2,5,1,2
1.0,1.0,0.3333333333333333,0.3333333333333333,0.48999999999999994,2,1,1,1
0.0,0.18386762857349512,0.0,0.0,0.93,2,4,1,2
0.5,-1.0,0.0,0.0,0.93,1,5,4,2
0.0,0.8424683006280731,-1.0,1.0,0.57,2,2,1,3
-1.0,-0.1780339193789586,-0.3333333333333333,0.3333333333333333,0.8300000000000001,2,5,1,1
0.0,-1.0,-1.0,1.0,0.97,2,6,2,2
-1.0,-0.6647159523941502,-0.6666666666666666,0.6666666666666666,0.91,2,6,1,1
0.5,-0.42828671259604695,0.3333333333333333,0.3333333333333333,0.97,2,3,1,2
0.0,1.0,0.0,0.0,0.44999999999999996,1,1,1,2
-1.0,0.12280413150134196,-0.3333333333333333,0.3333333333333333,0.79,4,3,1,1
0.5,-0.5771188225035621,1.0,1.0,0.97,2,3,1,4
1.0,0.49923796123383923,0.3333333333333333,0.3333333333333333,0.48999999999999994,2,3,1,2
-1.0,-0.4655343818314576,-1.0,1.0,0.97,2,6,7,2
1.0,0.4690202955111849,1.0,1.0,0.97,1,2,1,2
0.0,1.0,0.0,0.0,0.91,1,3,1,1
0.0,1.0,0.0,0.0,0.93,1,2,1,1
-0.5,-0.772791200048837,-1.0,1.0,0.97,1,5,1,2
0.5,-0.7074298448165326,1.0,1.0,0.97,1,5,1,1
0.0,-1.0,0.3333333333333333,0.3333333333333333,0.97,2,5,1,2
0.0,0.6801645411967738,0.6666666666666666,0.6666666666666666,0.5299999999999999,2,1,1,4
0.0,0.5122532165287982,-0.6666666666666666,0.6666666666666666,0.89,1,2,2,2
-1.0,0.6248918771165329,0.0,0.0,0.35,2,3,1,3
-1.0,-0.9041320547655401,-1.0,1.0,0.9500000000000001,1,5,2,2
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,2,5,1,3
0.5,0.5398625448583682,0.3333333333333333,0.3333333333333333,0.97,2,3,1,2
-0.5,-0.36517841899054315,-0.3333333333333333,0.3333333333333333,0.8,2,3,1,3
0.0,1.0,0.0,0.0,0.44999999999999996,1,2,2,1
-1.0,0.45270737256579546,-1.0,1.0,0.97,2,4,1,2
1.0,-0.4857380236930532,0.3333333333333333,0.3333333333333333,0.97,2,5,1,2
0.5,0.9027998003845872,0.6666666666666666,0.6666666666666666,0.97,1,3,3,1
0.5,1.0,0.6666666666666666,0.6666666666666666,0.43999999999999995,2,2,2,2
0.0,-1.0,0.3333333333333333,0.3333333333333333,0.8500000000000001,1,6,1,2
0.0,0.26098458883131814,0.3333333333333333,0.3333333333333333,0.48999999999999994,1,2,1,4
0.0,0.9834025292582887,0.0,0.0,0.81,1,2,2,2
-1.0,1.0,-1.0,1.0,0.9,1,3,3,1
0.5,1.0,0.6666666666666666,0.6666666666666666,0.5299999999999999,2,3,1,1
0.0,-0.7134861315839333,0.3333333333333333,0.3333333333333333,0.48999999999999994,1,6,1,1
0.5,0.5372151557652843,0.3333333333333333,0.3333333333333333,0.48999999999999994,1,3,6,3
0.0,-0.15858623858107454,-0.6666666666666666,0.6666666666666666,0.8099999999999999,1,3,3,3
-1.0,-0.899748723737806,-1.0,1.0,0.97,2,6,1,2
0.5,0.25378782766769,0.0,0.0,0.93,2,3,1,2
0.5,1.0,0.0,0.0,0.93,1,2,1,2
0.0,-0.20262263821048457,-1.0,1.0,0.87,1,3,2,3
-0.5,0.4381509328961637,-1.0,1.0,0.97,2,3,1,4
0.0,-0.3922703453366519,0.6666666666666666,0.6666666666666666,0.97,2,6,1,3
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.97,2,2,1,2
0.0,0.2620735877106242,0.0,0.0,0.93,1,5,3,2
-0.5,0.031000360823399537,0.0,0.0,0.26,1,3,3,1
0.0,-0.81145832235374,0.0,0.0,0.93,2,4,1,2
-0.5,-0.11363783107319712,-0.6666666666666666,0.6666666666666666,0.32999999999999996,2,2,3,4
0.0,0.9210700155985454,-0.6666666666666666,0.6666666666666666,0.97,2,2,1,2
0.0,-0.22928266852434812,-0.6666666666666666,0.6666666666666666,0.96,1,5,1,1
0.0,-1.0,-0.6666666666666666,0.6666666666666666,0.97,1,5,4,2
0.5,0.539669118196735,0.3333333333333333,0.3333333333333333,0.97,2,4,1,2
-0.5,-0.32041477251079714,-0.3333333333333333,0.3333333333333333,0.97,2,6,1,3
-0.5,0.12537915755737705,-1.0,1.0,0.57,1,5,1,2
-0.5,-0.4595027151644161,-1.0,1.0,0.97,2,6,1,2
0.5,1.0,-1.0,1.0,0.97,2,2,3,2
0.0,-1.0,0.3333333333333333,0.3333333333333333,0.97,1,6,1,2
-1.0,-0.08711303503012789,-1.0,1.0,0.97,1,5,1,1
1.0,1.0,1.0,1.0,0.97,2,2,1,1
-1.0,-0.7922754307898157,-1.0,1.0,0.97,2,6,1,1
0.5,-1.0,0.6666666666666666,0.6666666666666666,0.97,2,5,1,4
0.0,0.15445388789601638,-0.6666666666666666,0.6666666666666666,0.97,2,3,1,4
-0.5,1.0,-0.6666666666666666,0.6666666666666666,0.97,1,2,1,3
-1.0,0.45416525486627746,-1.0,1.0,0.85,1,2,1,2
-1.0,0.2798680041796841,-1.0,1.0,0.97,1,3,1,2
0.5,-0.6905801047353112,1.0,1.0,0.97,2,3,1,4
1.0,-0.5708425529104891,1.0,1.0,0.97,1,6,1,1
-1.0,-0.8119232043619894,0.6666666666666666,0.6666666666666666,0.97,1,5,1,4
0.0,0.8993033782530624,-1.0,1.0,0.97,1,2,1,1
-1.0,0.024910970668521288,-0.3333333333333333,0.3333333333333333,0.97,1,5,3,2
-0.5,-1.0,-1.0,1.0,0.97,2,5,1,4
1.0,1.0,0.0,0.0,0.44999999999999996,1,2,1,1
-1.0,0.10236660839380074,-1.0,1.0,0.97,1,4,6,2
0.5,-1.0,0.3333333333333333,0.3333333333333333,0.97,1,5,1,4
0.5,0.7189761617592251,0.6666666666666666,0.6666666666666666,0.97,2,3,1,2
0.0,0.30027645557250093,-1.0,1.0,0.97,2,2,1,3
0.0,-0.10346212116062262,-0.3333333333333333,0.3333333333333333,0.97,2,3,1,1
0.0,-0.7337414909530093,0.3333333333333333,0.3333333333333333,0.8800000000000001,2,6,1,1
0.5,-0.7420239715177773,1.0,1.0,0.97,1,6,1,1
1.0,0.9675924492244712,1.0,1.0,0.97,2,1,1,1
-0.5,-1.0,-1.0,1.0,0.92,2,6,4,2
0.5,-0.6683089402710019,1.0,1.0,0.97,2,3,1,2
1.0,-1.0,0.0,0.0,0.93,1,5,1,3
0.0,0.18313931672899597,0.6666666666666666,0.6666666666666666,0.97,2,2,1,4
1.0,-0.43622276460860415,1.0,1.0,0.97,1,4,7,3
0.5,-0.28092142548172716,0.6666666666666666,0.6666666666666666,0.97,1,4,1,2
1.0,1.0,-1.0,1.0,0.97,1,2,4,1
0.0,-0.9590288137104143,-1.0,1.0,0.97,2,5,3,2
